measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Canada,Both,10-24 years,Ischemic heart disease,Percent,2019,0.004612323022039503,0.005865709597892957,0.0036853719169685447
Deaths,Canada,Male,10-24 years,Ischemic heart disease,Rate,2019,0.2174516295152145,0.2798175138407265,0.17108836413567918
Deaths,Canada,Female,10-24 years,Ischemic heart disease,Rate,2019,0.08985791713307809,0.11571750940541559,0.07014355738666608
Deaths,Canada,Both,10-24 years,Ischemic heart disease,Rate,2019,0.15523517125757944,0.19760233407070665,0.12442092730823741
Deaths,Canada,Male,85+ years,Ischemic heart disease,Number,2019,8497.399126885177,9361.984351842,7118.975017165289
Deaths,Canada,Female,85+ years,Ischemic heart disease,Number,2019,13170.232230886279,15287.666584313016,10078.172273217404
Deaths,Canada,Both,85+ years,Ischemic heart disease,Number,2019,21667.631357771465,24509.01278176323,17350.8054164998
Deaths,Canada,Male,85+ years,Ischemic heart disease,Percent,2019,0.21065434683697143,0.23162920133604512,0.17625087146987842
Deaths,Canada,Female,85+ years,Ischemic heart disease,Percent,2019,0.21272886831607066,0.24735257846410574,0.16246496776767383
Deaths,Canada,Both,85+ years,Ischemic heart disease,Percent,2019,0.21191045411042825,0.23956854763454832,0.16978314680863668
Deaths,Canada,Male,85+ years,Ischemic heart disease,Rate,2019,2813.2867545837216,3099.530359863375,2356.923315351542
Deaths,Canada,Female,85+ years,Ischemic heart disease,Rate,2019,2484.658571590477,2884.127717144628,1901.319330261347
Deaths,Canada,Both,85+ years,Ischemic heart disease,Rate,2019,2603.9467718151895,2945.41492144038,2085.164409836766
Deaths,Canada,Male,10-19 years,Ischemic heart disease,Number,2019,1.5859797570884295,2.1168276567555457,1.1167394222700324
Deaths,Canada,Female,10-19 years,Ischemic heart disease,Number,2019,0.8290531326094394,1.1200792130005908,0.6020004718080618
Deaths,Canada,Both,10-19 years,Ischemic heart disease,Number,2019,2.4150328896978723,3.1512051692386773,1.7773605800792964
Deaths,Canada,Male,10-19 years,Ischemic heart disease,Percent,2019,0.0026653598577539273,0.0035473659624727276,0.0018986330026315333
Deaths,Canada,Female,10-19 years,Ischemic heart disease,Percent,2019,0.0024804708828775235,0.0033543743401519372,0.001792290897880234
Deaths,Canada,Both,10-19 years,Ischemic heart disease,Percent,2019,0.0025988824361474713,0.0034004894143548695,0.001907985249573863
Deaths,Canada,Male,10-19 years,Ischemic heart disease,Rate,2019,0.07493807293983035,0.10002081340194051,0.05276631048210116
Deaths,Canada,Female,10-19 years,Ischemic heart disease,Rate,2019,0.04127157428738249,0.055759312194631296,0.029968534242268235
Deaths,Canada,Both,10-19 years,Ischemic heart disease,Rate,2019,0.05854394807793388,0.07638984653078804,0.04308583372085926
Deaths,Canada,Male,10 to 54 years,Ischemic heart disease,Number,2019,1464.0560601872014,1563.632307148583,1356.6635213290858
Deaths,Canada,Female,10 to 54 years,Ischemic heart disease,Number,2019,353.50269527122117,390.782006046999,319.1826353181835
Deaths,Canada,Both,10 to 54 years,Ischemic heart disease,Number,2019,1817.558755458422,1931.6991029520723,1693.1358655700667
Deaths,Canada,Male,10 to 54 years,Ischemic heart disease,Percent,2019,0.10616119155549737,0.11314382806723551,0.09869833032433603
Deaths,Canada,Female,10 to 54 years,Ischemic heart disease,Percent,2019,0.043014633078916904,0.04758186863113498,0.038882305795016246
Deaths,Canada,Both,10 to 54 years,Ischemic heart disease,Percent,2019,0.08258222970218228,0.08760084108571785,0.07723494662851531
Deaths,Canada,Male,10 to 54 years,Ischemic heart disease,Rate,2019,14.130805451311497,15.091897455673063,13.09427200509058
Deaths,Canada,Female,10 to 54 years,Ischemic heart disease,Rate,2019,3.4063121135525685,3.765531348876919,3.0756078854951645
Deaths,Canada,Both,10 to 54 years,Ischemic heart disease,Rate,2019,8.764129280455855,9.314505304640091,8.164171623431185
Deaths,Canada,Male,5-19 years,Ischemic heart disease,Number,2019,1.5859797570884295,2.1168276567555457,1.1167394222700324
Deaths,Canada,Female,5-19 years,Ischemic heart disease,Number,2019,0.8290531326094394,1.1200792130005908,0.6020004718080618
Deaths,Canada,Both,5-19 years,Ischemic heart disease,Number,2019,2.4150328896978723,3.1512051692386773,1.7773605800792964
Deaths,Canada,Male,5-19 years,Ischemic heart disease,Percent,2019,0.0023158390086688483,0.0030856609971103882,0.001647826266006103
Deaths,Canada,Female,5-19 years,Ischemic heart disease,Percent,2019,0.0020045212138116086,0.0027104008665941592,0.001448288775923405
Deaths,Canada,Both,5-19 years,Ischemic heart disease,Percent,2019,0.002198632338814693,0.002876138693860425,0.0016150435335585047
Deaths,Canada,Male,5-19 years,Ischemic heart disease,Rate,2019,0.04981137091142905,0.0664838798193706,0.035073790397064965
Deaths,Canada,Female,5-19 years,Ischemic heart disease,Rate,2019,0.02743714488782989,0.03706852364964315,0.01992293800947603
Deaths,Canada,Both,5-19 years,Ischemic heart disease,Rate,2019,0.038916889924505114,0.05077989008925474,0.028641161098122297
Deaths,Canada,Male,15-39 years,Ischemic heart disease,Number,2019,148.78116578702603,165.8096234096268,131.20216415374608
Deaths,Canada,Female,15-39 years,Ischemic heart disease,Number,2019,38.64444976900798,43.704654599649416,33.9542525357694
Deaths,Canada,Both,15-39 years,Ischemic heart disease,Number,2019,187.4256155560339,208.36199917413788,166.9729035799345
Deaths,Canada,Male,15-39 years,Ischemic heart disease,Percent,2019,0.030229268188693693,0.03367048072797859,0.026571559287317553
Deaths,Canada,Female,15-39 years,Ischemic heart disease,Percent,2019,0.016646858178902085,0.018859502264478877,0.014645684638252795
Deaths,Canada,Both,15-39 years,Ischemic heart disease,Percent,2019,0.025876178561753487,0.02868749863450069,0.023050424684177197
Deaths,Canada,Male,15-39 years,Ischemic heart disease,Rate,2019,2.5779738890358637,2.873030853332391,2.2733774909219657
Deaths,Canada,Female,15-39 years,Ischemic heart disease,Rate,2019,0.6770115453743946,0.7656611991482445,0.5948440492406513
Deaths,Canada,Both,15-39 years,Ischemic heart disease,Rate,2019,1.6327215700204138,1.8151047785807184,1.45455177231307
Deaths,Canada,Male,25-49 years,Ischemic heart disease,Number,2019,702.047704451748,759.3173686603075,645.9047521718891
Deaths,Canada,Female,25-49 years,Ischemic heart disease,Number,2019,167.9346397405504,190.57010908969366,147.79664022797078
Deaths,Canada,Both,25-49 years,Ischemic heart disease,Number,2019,869.9823441922994,932.5935026068108,807.0555211456593
Deaths,Canada,Male,25-49 years,Ischemic heart disease,Percent,2019,0.0879847797008382,0.09522723974306528,0.08101629156474409
Deaths,Canada,Female,25-49 years,Ischemic heart disease,Percent,2019,0.036650897515960845,0.04170019795664102,0.032335633680574224
Deaths,Canada,Both,25-49 years,Ischemic heart disease,Percent,2019,0.06925952613789489,0.07402464611741998,0.06461057230078374
Deaths,Canada,Male,25-49 years,Ischemic heart disease,Rate,2019,11.885501496757227,12.855063358940326,10.935014600890588
Deaths,Canada,Female,25-49 years,Ischemic heart disease,Rate,2019,2.7815040154231747,3.156415641654076,2.4479580204255464
Deaths,Canada,Both,25-49 years,Ischemic heart disease,Rate,2019,7.283658087786753,7.807850645734509,6.756822725342796
Deaths,Canada,Male,55+ years,Ischemic heart disease,Number,2019,25214.35864659642,26806.80167744294,23001.299890870214
Deaths,Canada,Female,55+ years,Ischemic heart disease,Number,2019,21742.134409270846,24638.148048379233,17788.82593746157
Deaths,Canada,Both,55+ years,Ischemic heart disease,Number,2019,46956.49305586729,50852.35878400202,41039.450530429596
Deaths,Canada,Male,55+ years,Ischemic heart disease,Percent,2019,0.18966606239269954,0.20149436962123127,0.1735961995751003
Deaths,Canada,Female,55+ years,Ischemic heart disease,Percent,2019,0.16564519369085368,0.18723892155559219,0.13548578996630864
Deaths,Canada,Both,55+ years,Ischemic heart disease,Percent,2019,0.1777321394184098,0.19226817885284234,0.15530139269883472
Deaths,Canada,Male,55+ years,Ischemic heart disease,Rate,2019,453.90685502178735,482.573886298051,414.06754941542766
Deaths,Canada,Female,55+ years,Ischemic heart disease,Rate,2019,349.5270827429995,396.0834685976406,285.97359938556554
Deaths,Canada,Both,55+ years,Ischemic heart disease,Rate,2019,398.7674878795454,431.8522539773024,348.5183310539295
Deaths,Canada,Male,60-79 years,Ischemic heart disease,Number,2019,11294.258603388527,11917.487243673431,10616.502721632662
Deaths,Canada,Female,60-79 years,Ischemic heart disease,Number,2019,5141.684087411689,5598.941691829257,4689.90769448863
Deaths,Canada,Both,60-79 years,Ischemic heart disease,Number,2019,16435.942690800228,17358.0882281753,15461.573861009887
Deaths,Canada,Male,60-79 years,Ischemic heart disease,Percent,2019,0.17859818951503265,0.1881555372422077,0.16822441765359514
Deaths,Canada,Female,60-79 years,Ischemic heart disease,Percent,2019,0.11395199094789733,0.12403839297234966,0.10413257635165976
Deaths,Canada,Both,60-79 years,Ischemic heart disease,Percent,2019,0.15167925869756022,0.15983199143468146,0.14339447681812137
Deaths,Canada,Male,60-79 years,Ischemic heart disease,Rate,2019,315.9775875393309,333.41355116987427,297.01612437666114
Deaths,Canada,Female,60-79 years,Ischemic heart disease,Rate,2019,132.88379713189664,144.70135062399177,121.20790232281126
Deaths,Canada,Both,60-79 years,Ischemic heart disease,Rate,2019,220.8035630055258,233.1918405806255,207.71370784196083
Deaths,Canada,Male,65-74 years,Ischemic heart disease,Number,2019,5743.838820699067,6126.159739992789,5360.9481008955545
Deaths,Canada,Female,65-74 years,Ischemic heart disease,Number,2019,2453.023447748073,2683.8323121197204,2236.427676185039
Deaths,Canada,Both,65-74 years,Ischemic heart disease,Number,2019,8196.862268447143,8724.208413201415,7684.468282037227
Deaths,Canada,Male,65-74 years,Ischemic heart disease,Percent,2019,0.17761163434527336,0.18855800370044323,0.16507972406667903
Deaths,Canada,Female,65-74 years,Ischemic heart disease,Percent,2019,0.10835989771027334,0.11855124143659201,0.09934671044537727
Deaths,Canada,Both,65-74 years,Ischemic heart disease,Percent,2019,0.1490961188871599,0.15827225393703903,0.1397270950276365
Deaths,Canada,Male,65-74 years,Ischemic heart disease,Rate,2019,315.6541060660405,336.66464827956986,294.61225032228003
Deaths,Canada,Female,65-74 years,Ischemic heart disease,Rate,2019,124.43884985830422,136.14749848368766,113.45121387699326
Deaths,Canada,Both,65-74 years,Ischemic heart disease,Rate,2019,216.22296372577082,230.13369475843123,202.70665190932252
Deaths,Canada,Male,75+ years,Ischemic heart disease,Number,2019,16020.56384038618,17315.696735542693,14068.458809137192
Deaths,Canada,Female,75+ years,Ischemic heart disease,Number,2019,18267.940623842827,20949.062985495184,14426.313852503992
Deaths,Canada,Both,75+ years,Ischemic heart disease,Number,2019,34288.50446422902,37965.42401709012,28684.37591651902
Deaths,Canada,Male,75+ years,Ischemic heart disease,Percent,2019,0.19581236451593909,0.21139198850798896,0.17232539165536764
Deaths,Canada,Female,75+ years,Ischemic heart disease,Percent,2019,0.18974759278225958,0.2172634234141522,0.15007361340450243
Deaths,Canada,Both,75+ years,Ischemic heart disease,Percent,2019,0.1925337758601289,0.2129212536867337,0.16148584368179186
Deaths,Canada,Male,75+ years,Ischemic heart disease,Rate,2019,1343.7982415470503,1452.433450920499,1180.0564822405115
Deaths,Canada,Female,75+ years,Ischemic heart disease,Rate,2019,1143.4290946167832,1311.2462217723044,902.9735385441717
Deaths,Canada,Both,75+ years,Ischemic heart disease,Rate,2019,1229.0533418533162,1360.8505822049394,1028.1763124417785
Deaths,Canada,Male,95+ years,Ischemic heart disease,Number,2019,1292.0403048966186,1447.2097235781796,1025.5856748441622
Deaths,Canada,Female,95+ years,Ischemic heart disease,Number,2019,3681.8621472225254,4309.8456291048815,2673.6717879200983
Deaths,Canada,Both,95+ years,Ischemic heart disease,Number,2019,4973.902452119147,5744.829573285236,3693.5036147138057
Deaths,Canada,Male,95+ years,Ischemic heart disease,Percent,2019,0.23128204280999004,0.25970173706000826,0.1835586856555535
Deaths,Canada,Female,95+ years,Ischemic heart disease,Percent,2019,0.23283067554057543,0.2727610591912092,0.16957790425048178
Deaths,Canada,Both,95+ years,Ischemic heart disease,Percent,2019,0.23242641298072048,0.26871336450663746,0.17252141697903137
Deaths,Canada,Male,95+ years,Ischemic heart disease,Rate,2019,6419.061932578909,7189.968308165164,5095.272909862648
Deaths,Canada,Female,95+ years,Ischemic heart disease,Rate,2019,5945.199544866835,6959.22097244453,4317.248082918288
Deaths,Canada,Both,95+ years,Ischemic heart disease,Rate,2019,6061.433991010933,7000.922431287318,4501.0790966778095
Deaths,Canada,Male,75-84 years,Ischemic heart disease,Number,2019,7523.164713500989,8068.306180990702,6835.8295744627285
Deaths,Canada,Female,75-84 years,Ischemic heart disease,Number,2019,5097.708392956588,5732.507864318775,4309.2432731206245
Deaths,Canada,Both,75-84 years,Ischemic heart disease,Number,2019,12620.873106457591,13636.673112067847,11244.759886112888
Deaths,Canada,Male,75-84 years,Ischemic heart disease,Percent,2019,0.18137828222956928,0.19414474825795922,0.16480787696642027
Deaths,Canada,Female,75-84 years,Ischemic heart disease,Percent,2019,0.14834418696048737,0.1667992748740605,0.126208301222406
Deaths,Canada,Both,75-84 years,Ischemic heart disease,Percent,2019,0.16641046409346646,0.1795742549625826,0.14873326737517725
Deaths,Canada,Male,75-84 years,Ischemic heart disease,Rate,2019,845.1665037269953,906.4087236784006,767.9499787043303
Deaths,Canada,Female,75-84 years,Ischemic heart disease,Rate,2019,477.49987109366685,536.9612294884673,403.64472598499094
Deaths,Canada,Both,75-84 years,Ischemic heart disease,Rate,2019,644.6709845573135,696.5577901852876,574.3794716691884
Deaths,Canada,Male,20-54 years,Ischemic heart disease,Number,2019,1462.470080430117,1561.7567018733916,1355.4751601127407
Deaths,Canada,Female,20-54 years,Ischemic heart disease,Number,2019,352.6736421386113,390.04886798362816,318.3640139706203
Deaths,Canada,Both,20-54 years,Ischemic heart disease,Number,2019,1815.1437225687268,1929.6418625719725,1691.223420263076
Deaths,Canada,Male,20-54 years,Ischemic heart disease,Percent,2019,0.11082734782942974,0.11814235629348058,0.10307179346230277
Deaths,Canada,Female,20-54 years,Ischemic heart disease,Percent,2019,0.0447330350622472,0.0495017148907623,0.04042742962715965
Deaths,Canada,Both,20-54 years,Ischemic heart disease,Percent,2019,0.08610779298360303,0.09134434220324161,0.08053339702826057
Deaths,Canada,Male,20-54 years,Ischemic heart disease,Rate,2019,17.73905180957201,18.94335030794653,16.44125538948202
Deaths,Canada,Female,20-54 years,Ischemic heart disease,Rate,2019,4.213999054359695,4.660585210932958,3.8040428700000897
Deaths,Canada,Both,20-54 years,Ischemic heart disease,Rate,2019,10.925748547325144,11.614937987950574,10.179845043340334
Deaths,Canada,Male,55-89 years,Ischemic heart disease,Number,2019,21031.567157779944,22252.198625642413,19443.21640011357
Deaths,Canada,Female,55-89 years,Ischemic heart disease,Number,2019,13307.811628797957,14840.218467208515,11389.37844249896
Deaths,Canada,Both,55-89 years,Ischemic heart disease,Number,2019,34339.378786577894,36630.61541295602,31008.683682625284
Deaths,Canada,Male,55-89 years,Ischemic heart disease,Percent,2019,0.184611093833108,0.19488542393931432,0.17159545117736866
Deaths,Canada,Female,55-89 years,Ischemic heart disease,Percent,2019,0.14290272343889365,0.158782707618939,0.12274695637219313
Deaths,Canada,Both,55-89 years,Ischemic heart disease,Percent,2019,0.16585178881197735,0.176419517780599,0.15035307164567677
Deaths,Canada,Male,55-89 years,Ischemic heart disease,Rate,2019,385.4935633483631,407.8668639470007,356.38023152547123
Deaths,Canada,Female,55-89 years,Ischemic heart disease,Rate,2019,221.93574000560105,247.49184608515534,189.94183291337748
Deaths,Canada,Both,55-89 years,Ischemic heart disease,Rate,2019,299.8549679362622,319.8622805148322,270.7709976114536
Deaths,Canada,Male,60-89 years,Ischemic heart disease,Number,2019,19636.87957903676,20798.815209193082,18071.621585073583
Deaths,Canada,Female,60-89 years,Ischemic heart disease,Number,2019,12940.696395748406,14434.716678159339,11038.050258769701
Deaths,Canada,Both,60-89 years,Ischemic heart disease,Number,2019,32577.575974785195,34819.948773398464,29304.748880180872
Deaths,Canada,Male,60-89 years,Ischemic heart disease,Percent,2019,0.1848391800581739,0.1957129013912125,0.17105259259731725
